action,id,name,slug,image_filename,image_size,reason,new_slug
DEACTIVATE,9878,WA-Washington's Wildlife-Elk,wa-washingtons-wildlife-elk,wa-washington-s-wildlife-elk.jpg,37486,"equal size (37486 bytes) — new uses preferred "" - "" format",
KEEP,15553,WA - Washingtons Wildlife Steelhead,wa-washingtons-wildlife-steelhead-v1,wa-washingtons-wildlife-steelhead.png,221487,new image larger (221487 vs 16553 bytes),wa-washingtons-wildlife-steelhead
DEACTIVATE,65,WA-Washington's Wildlife-Steelhead,wa-washingtons-wildlife-steelhead,plate_65_1772241994.jpg,16553,new image larger (221487 vs 16553 bytes),
KEEP,15562,WA - Western Washington University,wa-western-washington-university-v1,wa-western-washington-university.png,72826,new image larger (72826 vs 12350 bytes),wa-western-washington-university
DEACTIVATE,35,WA-Western Washington University,wa-western-washington-university,plate_35_1772327685.jpg,12350,new image larger (72826 vs 12350 bytes),
KEEP,15577,WA - Worlds Finest Apples,wa-worlds-finest-apples-v1,wa-worlds-finest-apples.jpg,110698,"equal size (110698 bytes) — new uses preferred "" - "" format",wa-worlds-finest-apples
DEACTIVATE,9898,WA-World's Finest Apples,wa-worlds-finest-apples,wa-washington-apple-commission.jpg,110698,"equal size (110698 bytes) — new uses preferred "" - "" format",
KEEP,15584,WA - Wrestling,wa-wrestling-v1,wa-wrestling.png,67452,new image larger (67452 vs 13259 bytes),wa-wrestling
DEACTIVATE,78,WA-Wrestling,wa-wrestling,plate_78_1772216690.jpg,13259,new image larger (67452 vs 13259 bytes),
KEEP,15771,WI - Amateur Radio,wi-amateur-radio-v1,wi-amateur-radio.png,26286,"equal size (26286 bytes) — new uses preferred "" - "" format",wi-amateur-radio
DEACTIVATE,10018,WI-Amateur radio,wi-amateur-radio,wi-amateur-radio.gif,26286,"equal size (26286 bytes) — new uses preferred "" - "" format",
KEEP,15752,WI - Antique,wi-antique-v1,wi-antique.png,18786,"equal size (18786 bytes) — new uses preferred "" - "" format",wi-antique
DEACTIVATE,10019,WI-Antique,wi-antique,wi-antique.gif,18786,"equal size (18786 bytes) — new uses preferred "" - "" format",
KEEP,15751,WI - Antique Motorcycle,wi-antique-motorcycle-v1,wi-antique-motorcycle.png,25969,"equal size (25969 bytes) — new uses preferred "" - "" format",wi-antique-motorcycle
DEACTIVATE,10132,WI-Antique-Motorcycle,wi-antique-motorcycle,wi-antique-mot-orcycle.gif,25969,"equal size (25969 bytes) — new uses preferred "" - "" format",
KEEP,15686,WI - Apportioned Full Trailer,wi-apportioned-full-trailer-v1,wi-apportioned-full-trailer.png,24157,"equal size (24157 bytes) — new uses preferred "" - "" format",wi-apportioned-full-trailer
DEACTIVATE,10120,WI-Apportioned-Full Trailer,wi-apportioned-full-trailer,wi-apportioned-full-trailer.gif,24157,"equal size (24157 bytes) — new uses preferred "" - "" format",
KEEP,15687,WI - Apportioned Power Unit Black,wi-apportioned-power-unit-black-v1,wi-apportioned-power-unit-black.png,27557,"equal size (27557 bytes) — new uses preferred "" - "" format",wi-apportioned-power-unit-black
DEACTIVATE,10122,WI-Apportioned-Power Unit-Black,wi-apportioned-power-unit-black,wi-apportioned-power-unit-black.jpg,27557,"equal size (27557 bytes) — new uses preferred "" - "" format",
KEEP,15688,WI - Apportioned Power Unit Red,wi-apportioned-power-unit-red-v1,wi-apportioned-power-unit-red.png,23490,"equal size (23490 bytes) — new uses preferred "" - "" format",wi-apportioned-power-unit-red
DEACTIVATE,10121,WI-Apportioned-Power Unit-Red,wi-apportioned-power-unit-red,wi-apportioned-power-unit-red.gif,23490,"equal size (23490 bytes) — new uses preferred "" - "" format",
KEEP,15689,WI - Apportioned Semi Trailer,wi-apportioned-semi-trailer-v1,wi-apportioned-semi-trailer.png,19929,"equal size (19929 bytes) — new uses preferred "" - "" format",wi-apportioned-semi-trailer
DEACTIVATE,10123,WI-Apportioned-Semi-Trailer,wi-apportioned-semi-trailer,wi-apportioned-semi-trailer.gif,19929,"equal size (19929 bytes) — new uses preferred "" - "" format",
REVIEW,10073,WI-Bad River Band of Lake Superior Chippewa Indians,wi-bad-river-band-of-lake-superior-chippewa-indians,wi-bad-river-band-of-lake-superior-chippewa-indians.gif,57190,3 variants found — manual review needed,
REVIEW,15595,WI - Bad River Band Of Lake Superior Chippewa Indians v1,wi-bad-river-band-of-lake-superior-chippewa-indians-v1,wi-bad-river-band-of-lake-superior-chippewa-indians-v1.png,57190,3 variants found — manual review needed,
REVIEW,15596,WI - Bad River Band Of Lake Superior Chippewa Indians v2,wi-bad-river-band-of-lake-superior-chippewa-indians-v2,wi-bad-river-band-of-lake-superior-chippewa-indians-v2.png,34569,3 variants found — manual review needed,
REVIEW,15597,WI - Bad River Band Of Lake Superior Chippewa Indians v3,wi-bad-river-band-of-lake-superior-chippewa-indians-v3,wi-bad-river-band-of-lake-superior-chippewa-indians-v3.png,32493,3 variants found — manual review needed,
KEEP,15690,WI - Bus,wi-bus-v1,wi-bus.png,23101,"equal size (23101 bytes) — new uses preferred "" - "" format",wi-bus
DEACTIVATE,10105,WI-Bus,wi-bus,wi-bu-s.gif,23101,"equal size (23101 bytes) — new uses preferred "" - "" format",
KEEP,15613,WI - Civil Air Patrol,wi-civil-air-patrol-v1,wi-civil-air-patrol.png,29443,"equal size (29443 bytes) — new uses preferred "" - "" format",wi-civil-air-patrol
DEACTIVATE,10024,WI-Civil Air Patrol,wi-civil-air-patrol,wi-civil-air-patrol.gif,29443,"equal size (29443 bytes) — new uses preferred "" - "" format",
KEEP,15757,WI - Collector,wi-collector-v1,wi-collector.png,15618,"equal size (15618 bytes) — new uses preferred "" - "" format",wi-collector
DEACTIVATE,10025,WI-Collector,wi-collector,wi-collector.gif,15618,"equal size (15618 bytes) — new uses preferred "" - "" format",
KEEP,15755,WI - Collector Motorcycle,wi-collector-motorcycle-v1,wi-collector-motorcycle.png,648724,new image larger (648724 vs 646652 bytes),wi-collector-motorcycle
DEACTIVATE,10133,WI-Collector-Motorcycle,wi-collector-motorcycle,wi-collector-motorcycle.jpg,646652,new image larger (648724 vs 646652 bytes),
KEEP,15756,WI - Collector Special,wi-collector-special-v1,wi-collector-special.png,20143,"equal size (20143 bytes) — new uses preferred "" - "" format",wi-collector-special
DEACTIVATE,10026,WI-Collector-Special,wi-collector-special,wi-collector-special.gif,20143,"equal size (20143 bytes) — new uses preferred "" - "" format",
KEEP,15691,WI - Dealer Motorcycle,wi-dealer-motorcycle-v1,wi-dealer-motorcycle.png,38120,"equal size (38120 bytes) — new uses preferred "" - "" format",wi-dealer-motorcycle
DEACTIVATE,10134,WI-Dealer-Motorcycle,wi-dealer-motorcycle,wi-dealer-motorcycle.jpg,38120,"equal size (38120 bytes) — new uses preferred "" - "" format",
KEEP,15692,WI - Demonstrator Tractor,wi-demonstrator-tractor-v1,wi-demonstrator-tractor.png,22429,"equal size (22429 bytes) — new uses preferred "" - "" format",wi-demonstrator-tractor
DEACTIVATE,10111,WI-Demonstrator-Tractor,wi-demonstrator-tractor,wi-demonstrator-tractor.jpg,22429,"equal size (22429 bytes) — new uses preferred "" - "" format",
KEEP,15694,WI - Demonstrator Truck,wi-demonstrator-truck-v1,wi-demonstrator-truck.png,25271,"equal size (25271 bytes) — new uses preferred "" - "" format",wi-demonstrator-truck
DEACTIVATE,10112,WI-Demonstrator-Truck,wi-demonstrator-truck,wi-demonstrator-truck.jpg,25271,"equal size (25271 bytes) — new uses preferred "" - "" format",
KEEP,15773,WI - Disabled Motorcycle,wi-disabled-motorcycle-v1,wi-disabled-motorcycle.png,20378,"equal size (20378 bytes) — new uses preferred "" - "" format",wi-disabled-motorcycle
DEACTIVATE,10135,WI-Disabled-Motorcycle,wi-disabled-motorcycle,wi-disabled-motorcycle.gif,20378,"equal size (20378 bytes) — new uses preferred "" - "" format",
KEEP,15628,WI - Disabled Veteran,wi-disabled-veteran-v1,wi-disabled-veteran.png,38509,"equal size (38509 bytes) — new uses preferred "" - "" format",wi-disabled-veteran
DEACTIVATE,10029,WI-Disabled Veteran,wi-disabled-veteran,wi-disabled-veteran.gif,38509,"equal size (38509 bytes) — new uses preferred "" - "" format",
KEEP,15695,WI - Distributor Motorcycle,wi-distributor-motorcycle-v1,wi-distributor-motorcycle.png,25836,"equal size (25836 bytes) — new uses preferred "" - "" format",wi-distributor-motorcycle
DEACTIVATE,10136,WI-Distributor-Motorcycle,wi-distributor-motorcycle,wi-distributor-motorcycle.jpg,25836,"equal size (25836 bytes) — new uses preferred "" - "" format",
KEEP,15758,WI - Donate Life Wisconsin,wi-donate-life-wisconsin-v1,wi-donate-life-wisconsin.png,34583,"equal size (34583 bytes) — new uses preferred "" - "" format",wi-donate-life-wisconsin
DEACTIVATE,10030,WI-Donate Life Wisconsin,wi-donate-life-wisconsin,wi-donate-life-wisconsin.jpg,34583,"equal size (34583 bytes) — new uses preferred "" - "" format",
KEEP,15696,WI - Drivers Education,wi-drivers-education-v1,wi-drivers-education.png,22377,"equal size (22377 bytes) — new uses preferred "" - "" format",wi-drivers-education
DEACTIVATE,10137,WI-Drivers Education,wi-drivers-education,wi-drivers-education.gif,22377,"equal size (22377 bytes) — new uses preferred "" - "" format",
KEEP,15730,WI - Ducks Unlimited,wi-ducks-unlimited-v1,wi-ducks-unlimited.png,30022,"equal size (30022 bytes) — new uses preferred "" - "" format",wi-ducks-unlimited
DEACTIVATE,10031,WI-Ducks Unlimited,wi-ducks-unlimited,wi-ducks-unlimited.gif,30022,"equal size (30022 bytes) — new uses preferred "" - "" format",
KEEP,15731,WI - Endangered Resources Badger,wi-endangered-resources-badger-v1,wi-endangered-resources-badger.png,18301,"equal size (18301 bytes) — new uses preferred "" - "" format",wi-endangered-resources-badger
DEACTIVATE,10035,WI-Endangered Resources-Badger,wi-endangered-resources-badger,wi-endangered-resources-badger.jpg,18301,"equal size (18301 bytes) — new uses preferred "" - "" format",
KEEP,15732,WI - Endangered Resources Wolf,wi-endangered-resources-wolf-v1,wi-endangered-resources-wolf.png,25677,"equal size (25677 bytes) — new uses preferred "" - "" format",wi-endangered-resources-wolf
DEACTIVATE,10036,WI-Endangered Resources-Wolf,wi-endangered-resources-wolf,wi-endangered-resources-wolf.jpg,25677,"equal size (25677 bytes) — new uses preferred "" - "" format",
KEEP,15632,WI - Ex Prisoner Of War,wi-ex-prisoner-of-war-v1,wi-ex-prisoner-of-war.png,27228,"equal size (27228 bytes) — new uses preferred "" - "" format",wi-ex-prisoner-of-war
DEACTIVATE,10037,WI-EX Prisoner of War,wi-ex-prisoner-of-war,wi-ex-prisoner-of-war.gif,27228,"equal size (27228 bytes) — new uses preferred "" - "" format",
KEEP,15697,WI - Farm Trailer,wi-farm-trailer-v1,wi-farm-trailer.png,32278,"equal size (32278 bytes) — new uses preferred "" - "" format",wi-farm-trailer
DEACTIVATE,10124,WI-Farm Trailer,wi-farm-trailer,wi-farm-trailer.gif,32278,"equal size (32278 bytes) — new uses preferred "" - "" format",
KEEP,15698,WI - Farm Truck,wi-farm-truck-v1,wi-farm-truck.png,29692,"equal size (29692 bytes) — new uses preferred "" - "" format",wi-farm-truck
DEACTIVATE,10106,WI-Farm truck,wi-farm-truck,wi-farm-truck.gif,29692,"equal size (29692 bytes) — new uses preferred "" - "" format",
KEEP,15614,WI - Firefighter Red,wi-firefighter-red-v1,wi-firefighter-red.png,37133,"equal size (37133 bytes) — new uses preferred "" - "" format",wi-firefighter-red
DEACTIVATE,10038,WI-Firefighter-Red,wi-firefighter-red,wi-firefighter-red.gif,37133,"equal size (37133 bytes) — new uses preferred "" - "" format",
KEEP,15615,WI - Firefighter White,wi-firefighter-white-v1,wi-firefighter-white.png,29624,"equal size (29624 bytes) — new uses preferred "" - "" format",wi-firefighter-white
DEACTIVATE,10039,WI-Firefighter-White,wi-firefighter-white,wi-firefighter-white.gif,29624,"equal size (29624 bytes) — new uses preferred "" - "" format",
KEEP,15619,WI - Freemason,wi-freemason-v1,wi-freemason.png,26777,"equal size (26777 bytes) — new uses preferred "" - "" format",wi-freemason
DEACTIVATE,10040,WI-Freemason,wi-freemason,wi-freemason.gif,26777,"equal size (26777 bytes) — new uses preferred "" - "" format",
KEEP,15633,WI - Gold Star Family,wi-gold-star-family-v1,wi-gold-star-family.png,32600,"equal size (32600 bytes) — new uses preferred "" - "" format",wi-gold-star-family
DEACTIVATE,10041,WI-Gold Star Family,wi-gold-star-family,wi-gold-star-family.gif,32600,"equal size (32600 bytes) — new uses preferred "" - "" format",
REVIEW,10042,WI-Golf Wisconsin,wi-golf-wisconsin,wi-golf-wisconsin.gif,32901,3 variants found — manual review needed,
REVIEW,15767,WI - Golf Wisconsin v1,wi-golf-wisconsin-v1,wi-golf-wisconsin-v1.png,32901,3 variants found — manual review needed,
REVIEW,15768,WI - Golf Wisconsin v2,wi-golf-wisconsin-v2,wi-golf-wisconsin-v2.png,9440,3 variants found — manual review needed,
REVIEW,15769,WI - Golf Wisconsin v3,wi-golf-wisconsin-v3,wi-golf-wisconsin-v3.png,29126,3 variants found — manual review needed,
KEEP,15770,WI - Green Bay Packers,wi-green-bay-packers-v1,wi-green-bay-packers.png,27888,"equal size (27888 bytes) — new uses preferred "" - "" format",wi-green-bay-packers
DEACTIVATE,10043,WI-Green Bay Packers,wi-green-bay-packers,wi-green-bay-packers.gif,27888,"equal size (27888 bytes) — new uses preferred "" - "" format",
KEEP,15700,WI - Heavy Farm Truck,wi-heavy-farm-truck-v1,wi-heavy-farm-truck.png,31267,"equal size (31267 bytes) — new uses preferred "" - "" format",wi-heavy-farm-truck
DEACTIVATE,10125,WI-Heavy Farm Truck,wi-heavy-farm-truck,wi-heavy-farm-truck.gif,31267,"equal size (31267 bytes) — new uses preferred "" - "" format",
KEEP,15701,WI - Heavy Trailer,wi-heavy-trailer-v1,wi-heavy-trailer.png,32207,"equal size (32207 bytes) — new uses preferred "" - "" format",wi-heavy-trailer
DEACTIVATE,10126,WI-Heavy Trailer,wi-heavy-trailer,wi-heavy-trailer.gif,32207,"equal size (32207 bytes) — new uses preferred "" - "" format",
KEEP,15702,WI - Heavy Truck,wi-heavy-truck-v1,wi-heavy-truck.png,33602,"equal size (33602 bytes) — new uses preferred "" - "" format",wi-heavy-truck
DEACTIVATE,10127,WI-Heavy Truck,wi-heavy-truck,wi-heavy-truck.gif,33602,"equal size (33602 bytes) — new uses preferred "" - "" format",
KEEP,15703,WI - Historic Military Vehicle,wi-historic-military-vehicle-v1,wi-historic-military-vehicle.png,33006,"equal size (33006 bytes) — new uses preferred "" - "" format",wi-historic-military-vehicle
DEACTIVATE,10045,WI-Historic Military Vehicle,wi-historic-military-vehicle,wi-historic-military-vehicle.gif,33006,"equal size (33006 bytes) — new uses preferred "" - "" format",
KEEP,15705,WI - Hobbyist,wi-hobbyist-v1,wi-hobbyist.png,13907,"equal size (13907 bytes) — new uses preferred "" - "" format",wi-hobbyist
DEACTIVATE,10046,WI-Hobbyist,wi-hobbyist,wi-hobbyist.gif,13907,"equal size (13907 bytes) — new uses preferred "" - "" format",
KEEP,15704,WI - Hobbyist Motorcycle,wi-hobbyist-motorcycle-v1,wi-hobbyist-motorcycle.png,27075,"equal size (27075 bytes) — new uses preferred "" - "" format",wi-hobbyist-motorcycle
DEACTIVATE,10138,WI-Hobbyist-Motorcycle,wi-hobbyist-motorcycle,wi-hobbyist-motorcycle.gif,27075,"equal size (27075 bytes) — new uses preferred "" - "" format",
KEEP,15706,WI - Human Service Vehicle,wi-human-service-vehicle-v1,wi-human-service-vehicle.png,28370,"equal size (28370 bytes) — new uses preferred "" - "" format",wi-human-service-vehicle
DEACTIVATE,10094,WI-Human Service Vehicle,wi-human-service-vehicle,wi-human-service-vehicle.gif,28370,"equal size (28370 bytes) — new uses preferred "" - "" format",
KEEP,15760,WI - IN God We Trust,wi-in-god-we-trust-v1,wi-in-god-we-trust.png,80073,"equal size (80073 bytes) — new uses preferred "" - "" format",wi-in-god-we-trust
DEACTIVATE,10047,WI-In God We Trust,wi-in-god-we-trust,wi-in-god-we-trust.jpg,80073,"equal size (80073 bytes) — new uses preferred "" - "" format",
KEEP,15636,WI - Lao Veterans Of America,wi-lao-veterans-of-america-v1,wi-lao-veterans-of-america.png,28390,"equal size (28390 bytes) — new uses preferred "" - "" format",wi-lao-veterans-of-america
DEACTIVATE,10049,WI-Lao Veterans of America,wi-lao-veterans-of-america,wi-lao-veterans-of-america.gif,28390,"equal size (28390 bytes) — new uses preferred "" - "" format",
KEEP,15707,WI - Light Truck,wi-light-truck-v1,wi-light-truck.png,29183,"equal size (29183 bytes) — new uses preferred "" - "" format",wi-light-truck
DEACTIVATE,10107,WI-Light truck,wi-light-truck,wi-light-truck.gif,29183,"equal size (29183 bytes) — new uses preferred "" - "" format",
KEEP,15620,WI - Lions Foundation,wi-lions-foundation-v1,wi-lions-foundation.png,29019,"equal size (29019 bytes) — new uses preferred "" - "" format",wi-lions-foundation
DEACTIVATE,10051,WI-Lions Foundation,wi-lions-foundation,wi-lions-foundation.gif,29019,"equal size (29019 bytes) — new uses preferred "" - "" format",
KEEP,15708,WI - Low Speed Vehicle,wi-low-speed-vehicle-v1,wi-low-speed-vehicle.png,23573,"equal size (23573 bytes) — new uses preferred "" - "" format",wi-low-speed-vehicle
DEACTIVATE,10095,WI-Low-Speed Vehicle,wi-low-speed-vehicle,wi-low-speed-vehicle-lsv.gif,23573,"equal size (23573 bytes) — new uses preferred "" - "" format",
KEEP,15709,WI - Manufacturer Motorcycle,wi-manufacturer-motorcycle-v1,wi-manufacturer-motorcycle.png,27035,"equal size (27035 bytes) — new uses preferred "" - "" format",wi-manufacturer-motorcycle
DEACTIVATE,10139,WI-Manufacturer-Motorcycle,wi-manufacturer-motorcycle,wi-manufacturer-motorcycle.jpg,27035,"equal size (27035 bytes) — new uses preferred "" - "" format",
KEEP,15736,WI - Marquette University,wi-marquette-university-v1,wi-marquette-university.png,29149,"equal size (29149 bytes) — new uses preferred "" - "" format",wi-marquette-university
DEACTIVATE,10052,WI-Marquette University,wi-marquette-university,wi-marquette-university.gif,29149,"equal size (29149 bytes) — new uses preferred "" - "" format",
